org_id remap_id entity_name
138 54 http://dbpedia.org/resource/The_Amazing_Maurice_and_his_Educated_Rodents
139 55 http://dbpedia.org/resource/A_Hat_Full_of_Sky
143 56 http://dbpedia.org/resource/Maskerade
144 57 http://dbpedia.org/resource/Thief_of_Time
145 58 http://dbpedia.org/resource/Johnny_and_the_Bomb
146 59 http://dbpedia.org/resource/Thud!
147 60 None
148 61 http://dbpedia.org/resource/Monstrous_Regiment_(novel)
149 62 http://dbpedia.org/resource/Interesting_Times
150 63 http://dbpedia.org/resource/The_Colour_of_Magic
151 64 http://dbpedia.org/resource/Moving_Pictures_(novel)
152 65 http://dbpedia.org/resource/Reaper_Man
153 66 http://dbpedia.org/resource/The_Last_Hero
154 67 None
155 68 http://dbpedia.org/resource/Sourcery
156 69 http://dbpedia.org/resource/The_Carpet_People
157 70 http://dbpedia.org/resource/Carpe_Jugulum
158 71 http://dbpedia.org/resource/The_Death_of_the_Heart
159 72 http://dbpedia.org/resource/Wyrd_Sisters
162 73 None
163 74 http://dbpedia.org/resource/Mort
164 75 http://dbpedia.org/resource/Small_Gods
165 76 http://dbpedia.org/resource/The_Science_of_Discworld_III:_Darwin's_Watch
166 77 http://dbpedia.org/resource/Hogfather
167 78 http://dbpedia.org/resource/Wintersmith
168 79 http://dbpedia.org/resource/Lords_and_Ladies_(novel)
169 80 http://dbpedia.org/resource/The_Executioner's_Song
170 81 http://dbpedia.org/resource/Going_Postal
171 82 http://dbpedia.org/resource/Johnny_and_the_Dead
172 83 http://dbpedia.org/resource/Where's_My_Cow%3F
175 84 http://dbpedia.org/resource/The_Science_of_Discworld_II:_The_Globe
176 85 http://dbpedia.org/resource/The_Dark_Side_of_the_Sun
179 86 http://dbpedia.org/resource/The_Science_of_Discworld
192 87 http://dbpedia.org/resource/Bright_Lights,_Big_City_(novel)
193 88 http://dbpedia.org/resource/Killing_Yourself_to_Live:_85%25_of_a_True_Story
194 89 http://dbpedia.org/resource/Requiem_for_a_Dream_(novel)
195 90 http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower
196 91 http://dbpedia.org/resource/The_Red_Queen:_Sex_and_the_Evolution_of_Human_Nature
198 92 http://dbpedia.org/resource/Cetaganda
204 93 http://dbpedia.org/resource/The_Pillars_of_the_Earth
205 94 http://dbpedia.org/resource/Dragon_Wing
206 95 http://dbpedia.org/resource/Elven_Star
208 96 http://dbpedia.org/resource/Fire_Sea
211 97 http://dbpedia.org/resource/Hellboy:_The_Chained_Coffin_and_Others
212 98 http://dbpedia.org/resource/Hellboy:_The_Right_Hand_of_Doom
220 99 http://dbpedia.org/resource/The_Night_of_the_Mary_Kay_Commandos
222 100 http://dbpedia.org/resource/Jonathan_Strange_&_Mr_Norrell
226 101 http://dbpedia.org/resource/Bag_of_Bones
228 102 http://dbpedia.org/resource/Spindle's_End
229 103 http://dbpedia.org/resource/A_Night_to_Remember_(book)
257 104 http://dbpedia.org/resource/Collapse:_How_Societies_Choose_to_Fail_or_Succeed
262 105 http://dbpedia.org/resource/The_Ghost_Road
263 106 http://dbpedia.org/resource/Digging_to_America
266 107 None
268 108 http://dbpedia.org/resource/My_Utmost_for_His_Highest
272 109 http://dbpedia.org/resource/Break_No_Bones
280 110 http://dbpedia.org/resource/The_Sissy_Duckling
281 111 http://dbpedia.org/resource/Oryx_and_Crake
282 112 http://dbpedia.org/resource/A_Kiss_of_Shadows
286 113 http://dbpedia.org/resource/Bug_Jack_Barron
289 114 http://dbpedia.org/resource/Bearing_an_Hourglass
303 115 http://dbpedia.org/resource/Centaur_Aisle
304 116 http://dbpedia.org/resource/Cerulean_Sins
306 117 http://dbpedia.org/resource/Down_and_Out_in_the_Magic_Kingdom
307 118 http://dbpedia.org/resource/Circus_of_the_Damned
308 119 http://dbpedia.org/resource/The_Hundred_Secret_Senses
310 120 http://dbpedia.org/resource/The_Running_Man_(novel)
312 121 http://dbpedia.org/resource/Are_You_Dave_Gorman%3F
316 122 http://dbpedia.org/resource/Parable_of_the_Talents_(novel)
317 123 http://dbpedia.org/resource/Bloodchild_and_Other_Stories
319 124 http://dbpedia.org/resource/Washington's_Crossing_(book)
320 125 http://dbpedia.org/resource/Dead_Until_Dark
328 126 http://dbpedia.org/resource/Conservatives_without_Conscience
330 127 http://dbpedia.org/resource/Soul_On_Ice
331 128 http://dbpedia.org/resource/Shade's_Children
332 129 http://dbpedia.org/resource/The_Doubtful_Guest
333 130 None
335 131 http://dbpedia.org/resource/Forever_in_Blue:_The_Fourth_Summer_of_the_Sisterhood
336 132 http://dbpedia.org/resource/Chicago_Poems
337 133 http://dbpedia.org/resource/Faun_&_Games
338 134 http://dbpedia.org/resource/How_Children_Fail
339 135 http://dbpedia.org/resource/Chasing_Redbird
342 136 None
344 137 http://dbpedia.org/resource/Esio_Trot
345 138 http://dbpedia.org/resource/Heaven_Cent
360 139 http://dbpedia.org/resource/King_of_the_Wind
361 140 http://dbpedia.org/resource/No_More_Dead_Dogs
365 141 http://dbpedia.org/resource/JPod
370 142 http://dbpedia.org/resource/Angels_&_Demons
372 143 http://dbpedia.org/resource/Narcissus_in_Chains
378 144 http://dbpedia.org/resource/Obsidian_Butterfly
380 145 http://dbpedia.org/resource/I_Am_the_Cheese
381 146 http://dbpedia.org/resource/Lost_Girls
382 147 http://dbpedia.org/resource/Ogre,_Ogre
383 148 http://dbpedia.org/resource/Keeping_You_a_Secret
385 149 http://dbpedia.org/resource/Patience_and_Sarah
386 150 http://dbpedia.org/resource/Pretties
408 151 http://dbpedia.org/resource/A_Separate_Peace
416 152 http://dbpedia.org/resource/In_the_Forests_of_Serre
430 153 http://dbpedia.org/resource/The_Dragonbone_Chair
439 154 http://dbpedia.org/resource/The_Killing_Dance
441 155 http://dbpedia.org/resource/The_Laughing_Corpse
444 156 None
450 157 http://dbpedia.org/resource/American_Born_Chinese
451 158 http://dbpedia.org/resource/The_Queen_of_the_Damned
453 159 http://dbpedia.org/resource/The_Boleyn_Inheritance
456 160 http://dbpedia.org/resource/The_Vampire_Armand
458 161 http://dbpedia.org/resource/The_War_of_the_Worlds
466 162 http://dbpedia.org/resource/A_Complicated_Kindness
482 163 http://dbpedia.org/resource/The_Informationist
483 164 http://dbpedia.org/resource/Lucifer's_Hammer
485 165 http://dbpedia.org/resource/Swords_of_Mars
486 166 http://dbpedia.org/resource/The_Decay_of_the_Angel
512 167 http://dbpedia.org/resource/The_Day_of_the_Jackal
530 168 http://dbpedia.org/resource/Antony_and_Cleopatra_(novel)
531 169 http://dbpedia.org/resource/L.A._Requiem
535 170 None
538 171 http://dbpedia.org/resource/The_Day_of_the_Triffids
541 172 http://dbpedia.org/resource/The_Neverending_Story
547 173 http://dbpedia.org/resource/Don_Quixote
558 174 http://dbpedia.org/resource/The_Island_of_the_Day_Before
559 175 http://dbpedia.org/resource/A_Moveable_Feast
560 176 http://dbpedia.org/resource/Jennifer_Government
570 177 http://dbpedia.org/resource/Night_Probe!
571 178 http://dbpedia.org/resource/Inca_Gold
579 179 http://dbpedia.org/resource/Homage_to_Catalonia
580 180 http://dbpedia.org/resource/The_Lion,_the_Witch_and_the_Wardrobe
581 181 http://dbpedia.org/resource/Prince_Caspian
582 182 http://dbpedia.org/resource/The_Silver_Chair
600 183 http://dbpedia.org/resource/The_Heart_of_a_Woman
601 184 http://dbpedia.org/resource/The_Heart_of_Midlothian
602 185 http://dbpedia.org/resource/The_Honorary_Consul
603 186 http://dbpedia.org/resource/The_House_of_Mirth
604 187 http://dbpedia.org/resource/The_Little_Prince
605 188 http://dbpedia.org/resource/The_Mezzanine
606 189 http://dbpedia.org/resource/The_Way_of_All_Flesh
608 190 http://dbpedia.org/resource/War_with_the_Newts
609 191 http://dbpedia.org/resource/Finnegans_Wake
610 192 None
627 193 http://dbpedia.org/resource/The_Great_Fire_(novel)
631 194 http://dbpedia.org/resource/When_the_Emperor_was_Divine
641 195 http://dbpedia.org/resource/The_Colorado_Kid
642 196 http://dbpedia.org/resource/The_Female_Man
648 197 http://dbpedia.org/resource/Red_Moon_and_Black_Mountain
657 198 http://dbpedia.org/resource/The_Innocent_Man:_Murder_and_Injustice_in_a_Small_Town
658 199 http://dbpedia.org/resource/Julie_of_the_Wolves
665 200 http://dbpedia.org/resource/Alive:_The_Story_of_the_Andes_Survivors
666 201 http://dbpedia.org/resource/Flowers_in_the_Attic
669 202 http://dbpedia.org/resource/If_There_Be_Thorns
672 203 http://dbpedia.org/resource/Seeds_of_Yesterday
677 204 http://dbpedia.org/resource/Sharpe's_Company
680 205 http://dbpedia.org/resource/The_Waves
682 206 http://dbpedia.org/resource/A_Fool's_Alphabet
683 207 http://dbpedia.org/resource/God_Bless_You,_Dr._Kevorkian
684 208 http://dbpedia.org/resource/Adolf_Hitler:_My_Part_in_His_Downfall_(book)
686 209 http://dbpedia.org/resource/Gods_Behaving_Badly
687 210 http://dbpedia.org/resource/Billy_Liar
688 211 http://dbpedia.org/resource/Brewer's_Rogues,_Villains_and_Eccentrics
689 212 http://dbpedia.org/resource/Look_to_Windward
696 213 http://dbpedia.org/resource/The_Road
698 214 http://dbpedia.org/resource/How_the_Mind_Works
701 215 http://dbpedia.org/resource/Missee_Lee
705 216 http://dbpedia.org/resource/Specimen_Days
713 217 http://dbpedia.org/resource/The_Constant_Princess
726 218 http://dbpedia.org/resource/The_Voyage_Out
738 219 http://dbpedia.org/resource/Angus,_Thongs_and_Full-Frontal_Snogging
740 220 http://dbpedia.org/resource/Crocodile_on_the_Sandbank
742 221 http://dbpedia.org/resource/He_Shall_Thunder_in_the_Sky
743 222 http://dbpedia.org/resource/Lord_of_the_Silent
744 223 http://dbpedia.org/resource/It's_OK,_I'm_Wearing_Really_Big_Knickers
745 224 http://dbpedia.org/resource/Paris_in_the_Twentieth_Century
747 225 http://dbpedia.org/resource/Magic_or_Madness
748 226 http://dbpedia.org/resource/Missing_Angel_Juan
751 227 http://dbpedia.org/resource/The_Andromeda_Strain
753 228 http://dbpedia.org/resource/The_Curse_of_the_Pharaohs_(novel)
760 229 http://dbpedia.org/resource/The_Princess_Diaries_(novel)
762 230 http://dbpedia.org/resource/Blood_of_the_Fold
763 231 http://dbpedia.org/resource/A_Man_for_All_Seasons
765 232 http://dbpedia.org/resource/By_the_Shores_of_Silver_Lake
766 233 http://dbpedia.org/resource/Fair_and_Tender_Ladies
769 234 http://dbpedia.org/resource/Ysabel
772 235 http://dbpedia.org/resource/Little_House_on_the_Prairie_(novel)
776 236 http://dbpedia.org/resource/Little_Town_on_the_Prairie
781 237 http://dbpedia.org/resource/Myra_Breckinridge
783 238 http://dbpedia.org/resource/On_the_Banks_of_Plum_Creek
784 239 http://dbpedia.org/resource/Ozma_of_Oz
786 240 http://dbpedia.org/resource/The_True_Believer
787 241 http://dbpedia.org/resource/Red_Harvest
788 242 http://dbpedia.org/resource/Rosencrantz_and_Guildenstern_Are_Dead
789 243 http://dbpedia.org/resource/The_Sisterhood_of_the_Traveling_Pants_(novel)
790 244 http://dbpedia.org/resource/The_Big_Over_Easy
792 245 http://dbpedia.org/resource/The_Once_and_Future_King
793 246 http://dbpedia.org/resource/The_Phantom_of_the_Opera
800 247 http://dbpedia.org/resource/These_Happy_Golden_Years
801 248 http://dbpedia.org/resource/Peter_Pan_in_Scarlet
802 249 http://dbpedia.org/resource/The_Solitaire_Mystery
803 250 http://dbpedia.org/resource/I_Had_Trouble_in_Getting_to_Solla_Sollew
804 251 http://dbpedia.org/resource/The_Sneetches_and_Other_Stories
805 252 http://dbpedia.org/resource/Dirty_Blonde:_The_Diaries_of_Courtney_Love
806 253 http://dbpedia.org/resource/Earth_Is_Room_Enough
812 254 http://dbpedia.org/resource/The_Rise_and_Fall_of_the_Great_Powers
813 255 http://dbpedia.org/resource/The_Satanic_Verses
818 256 None
819 257 http://dbpedia.org/resource/Absalom,_Absalom!
821 258 http://dbpedia.org/resource/Never_Cry_Wolf
825 259 None
826 260 http://dbpedia.org/resource/Diplomatic_Immunity_(novel)
827 261 http://dbpedia.org/resource/Ethan_of_Athos
828 262 http://dbpedia.org/resource/Falling_Free
829 263 http://dbpedia.org/resource/Komarr
830 264 http://dbpedia.org/resource/Mirror_Dance
831 265 http://dbpedia.org/resource/A_Civil_Campaign
842 266 http://dbpedia.org/resource/Mortal_Fear
844 267 http://dbpedia.org/resource/The_Universe_in_a_Nutshell
845 268 http://dbpedia.org/resource/Boy_Meets_Girl:_Say_Hello_to_Courtship
846 269 http://dbpedia.org/resource/Sunrunner's_Fire
856 270 http://dbpedia.org/resource/What_Do_You_Care_What_Other_People_Think%3F
860 271 http://dbpedia.org/resource/The_Moon_and_Sixpence
862 272 http://dbpedia.org/resource/Who_Moved_My_Cheese%3F
864 273 http://dbpedia.org/resource/The_Tombs_of_Atuan
868 274 http://dbpedia.org/resource/Raptor_Red
869 275 http://dbpedia.org/resource/Actual_air
884 276 http://dbpedia.org/resource/The_Lone_Ranger_and_Tonto_Fistfight_in_Heaven
889 277 http://dbpedia.org/resource/Wise_Blood
893 278 http://dbpedia.org/resource/Perdido_Street_Station
911 279 http://dbpedia.org/resource/The_Code_of_the_Woosters
914 280 http://dbpedia.org/resource/The_Glass_Bead_Game
920 281 http://dbpedia.org/resource/Darwin's_Radio
921 282 http://dbpedia.org/resource/Exit_to_Eden
925 283 http://dbpedia.org/resource/The_Bloody_Chamber
927 284 http://dbpedia.org/resource/Introduction_to_Algorithms
928 285 http://dbpedia.org/resource/Structure_and_Interpretation_of_Computer_Programs
934 286 http://dbpedia.org/resource/Walden
940 287 http://dbpedia.org/resource/The_Sunlight_Dialogues
941 288 http://dbpedia.org/resource/The_Napoleon_of_Notting_Hill
942 289 http://dbpedia.org/resource/The_Way_to_Rainy_Mountain
943 290 http://dbpedia.org/resource/Counter-Clock_World
944 291 http://dbpedia.org/resource/'night,_Mother
945 292 http://dbpedia.org/resource/102_Minutes:_The_Untold_Story_of_the_Fight_to_Survive_Inside_the_Twin_Towers
946 293 http://dbpedia.org/resource/Cryptonomicon
947 294 http://dbpedia.org/resource/Kangaroo_Notebook
948 295 http://dbpedia.org/resource/On_Directing_Film
965 296 http://dbpedia.org/resource/Rabbit_at_Rest
977 297 http://dbpedia.org/resource/August_1914
981 298 http://dbpedia.org/resource/Shamanism:_Archaic_Techniques_of_Ecstasy
983 299 http://dbpedia.org/resource/City_of_Ashes
984 300 http://dbpedia.org/resource/The_Computer_Connection
985 301 http://dbpedia.org/resource/Un_Lun_Dun
987 302 http://dbpedia.org/resource/The_Third_World_War_Book
988 303 http://dbpedia.org/resource/The_World_Inside
989 304 http://dbpedia.org/resource/Citizens:_A_Chronicle_of_the_French_Revolution
994 305 http://dbpedia.org/resource/Four_Past_Midnight
1001 306 http://dbpedia.org/resource/Dhalgren
1003 307 http://dbpedia.org/resource/Brother_Cadfael's_Penance
1005 308 http://dbpedia.org/resource/Designated_Targets
1006 309 http://dbpedia.org/resource/Dying_of_the_Light
1007 310 http://dbpedia.org/resource/Enchanted,_Inc.
1013 311 http://dbpedia.org/resource/Vittorio_the_Vampire
1019 312 http://dbpedia.org/resource/Pride_of_Baghdad
1020 313 None
1021 314 http://dbpedia.org/resource/Gerald's_Game
1023 315 http://dbpedia.org/resource/Ghostwritten
1038 316 http://dbpedia.org/resource/Hearts_in_Atlantis
1045 317 http://dbpedia.org/resource/Imajica
1047 318 http://dbpedia.org/resource/The_Parched_Sea
1049 319 None
1054 320 http://dbpedia.org/resource/The_Beatrice_Letters
1055 321 http://dbpedia.org/resource/Life_and_Death_in_Shanghai
1069 322 http://dbpedia.org/resource/The_Pirates!_in_an_Adventure_with_Scientists
1070 323 http://dbpedia.org/resource/The_Great_and_Secret_Show
1082 324 http://dbpedia.org/resource/Shutter_Island
1084 325 http://dbpedia.org/resource/The_Big_U
1089 326 http://dbpedia.org/resource/Just_Imagine...
1090 327 http://dbpedia.org/resource/The_Twelfth_Card
1091 328 http://dbpedia.org/resource/Looking_for_Mr._Goodbar
1092 329 http://dbpedia.org/resource/The_Shoes_of_the_Fisherman
1093 330 http://dbpedia.org/resource/The_Real_Frank_Zappa_Book
1094 331 http://dbpedia.org/resource/A_Fighting_Man_of_Mars
1095 332 http://dbpedia.org/resource/Close_to_Critical
1096 333 http://dbpedia.org/resource/Confessions_of_a_Crap_Artist
1097 334 http://dbpedia.org/resource/Dave_Barry_Turns_50
1098 335 http://dbpedia.org/resource/Deus_Irae
1100 336 http://dbpedia.org/resource/Absolutely_Normal_Chaos
1101 337 http://dbpedia.org/resource/Ruby_Holler
1103 338 http://dbpedia.org/resource/Invaders!
1106 339 None
1107 340 http://dbpedia.org/resource/Library_Lion
1109 341 http://dbpedia.org/resource/The_Body_Snatchers
1110 342 http://dbpedia.org/resource/Polgara_the_Sorceress
1123 343 http://dbpedia.org/resource/Anne_of_Windy_Poplars
1140 344 http://dbpedia.org/resource/The_Scar
1144 345 http://dbpedia.org/resource/The_End_of_Mr._Y
1145 346 http://dbpedia.org/resource/Wildwood_Dancing
1146 347 http://dbpedia.org/resource/The_Blue_Djinn_of_Babylon
1147 348 http://dbpedia.org/resource/The_Passion_of_Ayn_Rand
1148 349 http://dbpedia.org/resource/Rhyme_Stew
1149 350 http://dbpedia.org/resource/SilverFin
1166 351 http://dbpedia.org/resource/Not_a_Penny_More,_Not_a_Penny_Less
1174 352 http://dbpedia.org/resource/Weaveworld
1180 353 None
1181 354 http://dbpedia.org/resource/Use_of_Weapons
1182 355 http://dbpedia.org/resource/A_Certain_Justice
1187 356 None
1190 357 http://dbpedia.org/resource/Barchester_Towers
1191 358 http://dbpedia.org/resource/Basic_Chess_Endings
1192 359 http://dbpedia.org/resource/The_Man_Who_Planted_Trees
1193 360 http://dbpedia.org/resource/Blue_at_the_Mizzen
1194 361 None
1195 362 http://dbpedia.org/resource/The_Bronze_Horseman_(poem)
1196 363 http://dbpedia.org/resource/The_Communist_Manifesto
1197 364 http://dbpedia.org/resource/An_April_Shroud
1198 365 http://dbpedia.org/resource/Bones_and_Silence
1203 366 http://dbpedia.org/resource/The_God_Delusion
1222 367 http://dbpedia.org/resource/The_Mermaid_Chair
1223 368 http://dbpedia.org/resource/Excellent_Women
1224 369 http://dbpedia.org/resource/Far_from_the_Madding_Crowd
1225 370 http://dbpedia.org/resource/Coming_into_the_Country
1226 371 http://dbpedia.org/resource/Farewell,_My_Lovely
1250 372 http://dbpedia.org/resource/Leonardo's_Mountain_of_Clams_and_the_Diet_of_Worms
1262 373 http://dbpedia.org/resource/Northanger_Abbey
1263 374 http://dbpedia.org/resource/A_Clockwork_Orange
1264 375 http://dbpedia.org/resource/A_Little_Princess
1266 376 http://dbpedia.org/resource/A_Tree_Grows_in_Brooklyn_(novel)
1272 377 http://dbpedia.org/resource/Nineteen_Minutes
1273 378 http://dbpedia.org/resource/Animal_Farm
1276 379 None
1280 380 http://dbpedia.org/resource/The_Wicked_Day
1282 381 http://dbpedia.org/resource/Different_Seasons
1283 382 http://dbpedia.org/resource/Down_and_Out_in_Paris_and_London
1287 383 http://dbpedia.org/resource/The_Time_of_Our_Singing
1290 384 http://dbpedia.org/resource/Rogue_Moon
1291 385 http://dbpedia.org/resource/Some_Tame_Gazelle
1292 386 http://dbpedia.org/resource/Tales_from_the_White_Hart
1293 387 http://dbpedia.org/resource/The_Big_Time
1294 388 None
1295 389 http://dbpedia.org/resource/House_of_Leaves
1296 390 http://dbpedia.org/resource/The_Heretic's_Apprentice
1297 391 http://dbpedia.org/resource/The_King's_Justice
1299 392 http://dbpedia.org/resource/The_Natural
1300 393 http://dbpedia.org/resource/Lady_of_Avalon
1301 394 http://dbpedia.org/resource/The_Sea_of_Monsters
1305 395 http://dbpedia.org/resource/The_Children_of_Men
1308 396 None
1311 397 http://dbpedia.org/resource/The_Cunning_Man
1312 398 http://dbpedia.org/resource/The_Duke's_Children
1313 399 http://dbpedia.org/resource/Clans_of_the_Alphane_Moon
1314 400 http://dbpedia.org/resource/The_Emperor's_New_Mind
1316 401 http://dbpedia.org/resource/Death_Comes_as_the_End
1317 402 http://dbpedia.org/resource/Chuck_Klosterman_IV:_A_Decade_of_Curious_People_and_Dangerous_Ideas
1318 403 http://dbpedia.org/resource/The_Eustace_Diamonds
1319 404 None
1328 405 http://dbpedia.org/resource/The_Fortune_of_War
1329 406 http://dbpedia.org/resource/The_World_Atlas_of_Wine
1340 407 http://dbpedia.org/resource/The_High_Window
1343 408 http://dbpedia.org/resource/The_Hundred_Days_(novel)
1344 409 None
1345 410 http://dbpedia.org/resource/The_Ionian_Mission
1348 411 http://dbpedia.org/resource/Priestess_of_Avalon
1349 412 http://dbpedia.org/resource/The_Lady_in_the_Lake
1351 413 http://dbpedia.org/resource/The_Lake_of_Dead_Languages
1352 414 http://dbpedia.org/resource/The_Last_Sin_Eater
1362 415 http://dbpedia.org/resource/The_Mauritius_Command
1363 416 http://dbpedia.org/resource/The_Meaning_of_Everything
1365 417 http://dbpedia.org/resource/The_Merchant_of_Venice
1367 418 http://dbpedia.org/resource/The_Bell_Jar
1369 419 http://dbpedia.org/resource/The_BFG
1371 420 http://dbpedia.org/resource/The_Nutmeg_of_Consolation
1382 421 http://dbpedia.org/resource/The_Forest_House
1385 422 http://dbpedia.org/resource/Don't_Let_the_Pigeon_Drive_the_Bus!
1387 423 http://dbpedia.org/resource/The_Reverse_of_the_Medal
1388 424 http://dbpedia.org/resource/The_Rottweiler
1389 425 None
1390 426 http://dbpedia.org/resource/The_Mists_of_Avalon
1391 427 http://dbpedia.org/resource/The_Skull_Beneath_the_Skin
1392 428 http://dbpedia.org/resource/The_Small_House_at_Allington
1393 429 http://dbpedia.org/resource/End_Games
1394 430 http://dbpedia.org/resource/The_Name_of_the_Rose
1395 431 http://dbpedia.org/resource/The_Ashes_of_Eden
1396 432 http://dbpedia.org/resource/Bitter_Gold_Hearts
1405 433 http://dbpedia.org/resource/The_Travels_of_Marco_Polo
1406 434 http://dbpedia.org/resource/The_Picture_of_Dorian_Gray
1410 435 http://dbpedia.org/resource/The_Unknown_Shore
1411 436 None
1412 437 http://dbpedia.org/resource/The_Valley_of_Fear
1413 438 http://dbpedia.org/resource/Water_Sleeps
1414 439 http://dbpedia.org/resource/Galatea_2.2
1415 440 http://dbpedia.org/resource/The_Time_Traders
1416 441 http://dbpedia.org/resource/The_White_Rose_(novel)
1417 442 http://dbpedia.org/resource/The_Warden
1418 443 http://dbpedia.org/resource/Wildsiderz
1419 444 http://dbpedia.org/resource/The_Wine-Dark_Sea
1421 445 http://dbpedia.org/resource/The_Yellow_Admiral
1422 446 http://dbpedia.org/resource/Daughter_of_the_Lioness
1423 447 http://dbpedia.org/resource/Dreamsnake
1425 448 http://dbpedia.org/resource/Titus_Alone
1426 449 http://dbpedia.org/resource/The_Echo_Maker
1428 450 http://dbpedia.org/resource/Titus_Groan
1429 451 http://dbpedia.org/resource/To_Have_and_Have_Not
1430 452 http://dbpedia.org/resource/The_Twits
1433 453 http://dbpedia.org/resource/Treason's_Harbour
1434 454 http://dbpedia.org/resource/Bloomability
1435 455 http://dbpedia.org/resource/Housekeeping_vs._The_Dirt
1443 456 http://dbpedia.org/resource/The_Wind_in_the_Willows
1451 457 http://dbpedia.org/resource/Watership_Down
1452 458 http://dbpedia.org/resource/Wuthering_Heights
1454 459 http://dbpedia.org/resource/A_Grief_Observed
1466 460 http://dbpedia.org/resource/A_Christmas_Carol
1474 461 http://dbpedia.org/resource/Sixth_Grade_Secrets
1475 462 http://dbpedia.org/resource/A_Christmas_Memory
1476 463 http://dbpedia.org/resource/Destination_Unknown_(novel)
1477 464 http://dbpedia.org/resource/Elephants_Can_Remember
1478 465 None
1479 466 http://dbpedia.org/resource/The_Civil_War:_A_Narrative
1481 467 http://dbpedia.org/resource/Hercule_Poirot's_Christmas
1482 468 http://dbpedia.org/resource/J._R._R._Tolkien:_A_Biography
1484 469 None
1496 470 http://dbpedia.org/resource/So_Long_a_Letter
1501 471 http://dbpedia.org/resource/The_Woman_in_White_(novel)
1504 472 http://dbpedia.org/resource/The_Demolished_Man
1505 473 http://dbpedia.org/resource/The_Stars_My_Destination
1506 474 http://dbpedia.org/resource/Invisible_Cities
1508 475 http://dbpedia.org/resource/Alvin_Journeyman
1520 476 http://dbpedia.org/resource/Treasure_Box
1521 477 http://dbpedia.org/resource/Can_You_Keep_a_Secret%3F_(novel)
1522 478 http://dbpedia.org/resource/Keeping_the_Moon
1523 479 http://dbpedia.org/resource/Shopaholic_Ties_the_Knot
1524 480 None
1525 481 http://dbpedia.org/resource/The_Truth_About_Forever
