org_id remap_id
154 67
http://dbpedia.org/resource/Sourcery 68
http://dbpedia.org/resource/The_Carpet_People 69
http://dbpedia.org/resource/Carpe_Jugulum 70
http://dbpedia.org/resource/The_Death_of_the_Heart 71
http://dbpedia.org/resource/Wyrd_Sisters 72
162 73
http://dbpedia.org/resource/Mort 74
http://dbpedia.org/resource/Small_Gods 75
http://dbpedia.org/resource/The_Science_of_Discworld_III:_Darwin's_Watch 76
http://dbpedia.org/resource/Hogfather 77
http://dbpedia.org/resource/Wintersmith 78
http://dbpedia.org/resource/Lords_and_Ladies_(novel) 79
http://dbpedia.org/resource/The_Executioner's_Song 80
http://dbpedia.org/resource/Going_Postal 81
http://dbpedia.org/resource/Johnny_and_the_Dead 82
http://dbpedia.org/resource/Where's_My_Cow%3F 83
http://dbpedia.org/resource/The_Science_of_Discworld_II:_The_Globe 84
http://dbpedia.org/resource/The_Dark_Side_of_the_Sun 85
http://dbpedia.org/resource/The_Science_of_Discworld 86
http://dbpedia.org/resource/Bright_Lights,_Big_City_(novel) 87
http://dbpedia.org/resource/Killing_Yourself_to_Live:_85%25_of_a_True_Story 88
http://dbpedia.org/resource/Requiem_for_a_Dream_(novel) 89
http://dbpedia.org/resource/The_Perks_of_Being_a_Wallflower 90
http://dbpedia.org/resource/The_Red_Queen:_Sex_and_the_Evolution_of_Human_Nature 91
http://dbpedia.org/resource/Cetaganda 92
http://dbpedia.org/resource/The_Pillars_of_the_Earth 93
http://dbpedia.org/resource/Dragon_Wing 94
http://dbpedia.org/resource/Elven_Star 95
http://dbpedia.org/resource/Fire_Sea 96
http://dbpedia.org/resource/Hellboy:_The_Chained_Coffin_and_Others 97
http://dbpedia.org/resource/Hellboy:_The_Right_Hand_of_Doom 98
http://dbpedia.org/resource/The_Night_of_the_Mary_Kay_Commandos 99
http://dbpedia.org/resource/Jonathan_Strange_&_Mr_Norrell 100
http://dbpedia.org/resource/Bag_of_Bones 101
http://dbpedia.org/resource/Spindle's_End 102
http://dbpedia.org/resource/A_Night_to_Remember_(book) 103
http://dbpedia.org/resource/Collapse:_How_Societies_Choose_to_Fail_or_Succeed 104
http://dbpedia.org/resource/The_Ghost_Road 105
http://dbpedia.org/resource/Digging_to_America 106
266 107
http://dbpedia.org/resource/My_Utmost_for_His_Highest 108
http://dbpedia.org/resource/Break_No_Bones 109
http://dbpedia.org/resource/The_Sissy_Duckling 110
http://dbpedia.org/resource/Oryx_and_Crake 111
http://dbpedia.org/resource/A_Kiss_of_Shadows 112
http://dbpedia.org/resource/Bug_Jack_Barron 113
http://dbpedia.org/resource/Bearing_an_Hourglass 114
http://dbpedia.org/resource/Centaur_Aisle 115
http://dbpedia.org/resource/Cerulean_Sins 116
http://dbpedia.org/resource/Down_and_Out_in_the_Magic_Kingdom 117
http://dbpedia.org/resource/Circus_of_the_Damned 118
http://dbpedia.org/resource/The_Hundred_Secret_Senses 119
http://dbpedia.org/resource/The_Running_Man_(novel) 120
http://dbpedia.org/resource/Are_You_Dave_Gorman%3F 121
http://dbpedia.org/resource/Parable_of_the_Talents_(novel) 122
http://dbpedia.org/resource/Bloodchild_and_Other_Stories 123
http://dbpedia.org/resource/Washington's_Crossing_(book) 124
http://dbpedia.org/resource/Dead_Until_Dark 125
http://dbpedia.org/resource/Conservatives_without_Conscience 126
http://dbpedia.org/resource/Soul_On_Ice 127
http://dbpedia.org/resource/Shade's_Children 128
http://dbpedia.org/resource/The_Doubtful_Guest 129
333 130
http://dbpedia.org/resource/Forever_in_Blue:_The_Fourth_Summer_of_the_Sisterhood 131
http://dbpedia.org/resource/Chicago_Poems 132
http://dbpedia.org/resource/Faun_&_Games 133
http://dbpedia.org/resource/How_Children_Fail 134
http://dbpedia.org/resource/Chasing_Redbird 135
342 136
http://dbpedia.org/resource/Esio_Trot 137
http://dbpedia.org/resource/Heaven_Cent 138
http://dbpedia.org/resource/King_of_the_Wind 139
http://dbpedia.org/resource/No_More_Dead_Dogs 140
http://dbpedia.org/resource/JPod 141
http://dbpedia.org/resource/Angels_&_Demons 142
http://dbpedia.org/resource/Narcissus_in_Chains 143
http://dbpedia.org/resource/Obsidian_Butterfly 144
http://dbpedia.org/resource/I_Am_the_Cheese 145
http://dbpedia.org/resource/Lost_Girls 146
http://dbpedia.org/resource/Ogre,_Ogre 147
http://dbpedia.org/resource/Keeping_You_a_Secret 148
http://dbpedia.org/resource/Patience_and_Sarah 149
http://dbpedia.org/resource/Pretties 150
http://dbpedia.org/resource/A_Separate_Peace 151
http://dbpedia.org/resource/In_the_Forests_of_Serre 152
http://dbpedia.org/resource/The_Dragonbone_Chair 153
http://dbpedia.org/resource/The_Killing_Dance 154
http://dbpedia.org/resource/The_Laughing_Corpse 155
444 156
http://dbpedia.org/resource/American_Born_Chinese 157
http://dbpedia.org/resource/The_Queen_of_the_Damned 158
http://dbpedia.org/resource/The_Boleyn_Inheritance 159
http://dbpedia.org/resource/The_Vampire_Armand 160
http://dbpedia.org/resource/The_War_of_the_Worlds 161
http://dbpedia.org/resource/A_Complicated_Kindness 162
http://dbpedia.org/resource/The_Informationist 163
http://dbpedia.org/resource/Lucifer's_Hammer 164
http://dbpedia.org/resource/Swords_of_Mars 165
http://dbpedia.org/resource/The_Decay_of_the_Angel 166
http://dbpedia.org/resource/The_Day_of_the_Jackal 167
http://dbpedia.org/resource/Antony_and_Cleopatra_(novel) 168
http://dbpedia.org/resource/L.A._Requiem 169
535 170
http://dbpedia.org/resource/The_Day_of_the_Triffids 171
http://dbpedia.org/resource/The_Neverending_Story 172
http://dbpedia.org/resource/Don_Quixote 173
http://dbpedia.org/resource/The_Island_of_the_Day_Before 174
http://dbpedia.org/resource/A_Moveable_Feast 175
http://dbpedia.org/resource/Jennifer_Government 176
http://dbpedia.org/resource/Night_Probe! 177
http://dbpedia.org/resource/Inca_Gold 178
http://dbpedia.org/resource/Homage_to_Catalonia 179
http://dbpedia.org/resource/The_Lion,_the_Witch_and_the_Wardrobe 180
http://dbpedia.org/resource/Prince_Caspian 181
http://dbpedia.org/resource/The_Silver_Chair 182
http://dbpedia.org/resource/The_Heart_of_a_Woman 183
http://dbpedia.org/resource/The_Heart_of_Midlothian 184
http://dbpedia.org/resource/The_Honorary_Consul 185
http://dbpedia.org/resource/The_House_of_Mirth 186
http://dbpedia.org/resource/The_Little_Prince 187
http://dbpedia.org/resource/The_Mezzanine 188
http://dbpedia.org/resource/The_Way_of_All_Flesh 189
http://dbpedia.org/resource/War_with_the_Newts 190
http://dbpedia.org/resource/Finnegans_Wake 191
610 192
http://dbpedia.org/resource/The_Great_Fire_(novel) 193
http://dbpedia.org/resource/When_the_Emperor_was_Divine 194
http://dbpedia.org/resource/The_Colorado_Kid 195
http://dbpedia.org/resource/The_Female_Man 196
http://dbpedia.org/resource/Red_Moon_and_Black_Mountain 197
http://dbpedia.org/resource/The_Innocent_Man:_Murder_and_Injustice_in_a_Small_Town 198
http://dbpedia.org/resource/Julie_of_the_Wolves 199
http://dbpedia.org/resource/Alive:_The_Story_of_the_Andes_Survivors 200
http://dbpedia.org/resource/Flowers_in_the_Attic 201
http://dbpedia.org/resource/If_There_Be_Thorns 202
http://dbpedia.org/resource/Seeds_of_Yesterday 203
http://dbpedia.org/resource/Sharpe's_Company 204
http://dbpedia.org/resource/The_Waves 205
http://dbpedia.org/resource/A_Fool's_Alphabet 206
http://dbpedia.org/resource/God_Bless_You,_Dr._Kevorkian 207
http://dbpedia.org/resource/Adolf_Hitler:_My_Part_in_His_Downfall_(book) 208
http://dbpedia.org/resource/Gods_Behaving_Badly 209
http://dbpedia.org/resource/Billy_Liar 210
http://dbpedia.org/resource/Brewer's_Rogues,_Villains_and_Eccentrics 211
http://dbpedia.org/resource/Look_to_Windward 212
http://dbpedia.org/resource/The_Road 213
http://dbpedia.org/resource/How_the_Mind_Works 214
http://dbpedia.org/resource/Missee_Lee 215
http://dbpedia.org/resource/Specimen_Days 216
http://dbpedia.org/resource/The_Constant_Princess 217
http://dbpedia.org/resource/The_Voyage_Out 218
http://dbpedia.org/resource/Angus,_Thongs_and_Full-Frontal_Snogging 219
http://dbpedia.org/resource/Crocodile_on_the_Sandbank 220
http://dbpedia.org/resource/He_Shall_Thunder_in_the_Sky 221
http://dbpedia.org/resource/Lord_of_the_Silent 222
http://dbpedia.org/resource/It's_OK,_I'm_Wearing_Really_Big_Knickers 223
http://dbpedia.org/resource/Paris_in_the_Twentieth_Century 224
http://dbpedia.org/resource/Magic_or_Madness 225
http://dbpedia.org/resource/Missing_Angel_Juan 226
http://dbpedia.org/resource/The_Andromeda_Strain 227
http://dbpedia.org/resource/The_Curse_of_the_Pharaohs_(novel) 228
http://dbpedia.org/resource/The_Princess_Diaries_(novel) 229
http://dbpedia.org/resource/Blood_of_the_Fold 230
http://dbpedia.org/resource/A_Man_for_All_Seasons 231
http://dbpedia.org/resource/By_the_Shores_of_Silver_Lake 232
http://dbpedia.org/resource/Fair_and_Tender_Ladies 233
http://dbpedia.org/resource/Ysabel 234
http://dbpedia.org/resource/Little_House_on_the_Prairie_(novel) 235
http://dbpedia.org/resource/Little_Town_on_the_Prairie 236
http://dbpedia.org/resource/Myra_Breckinridge 237
http://dbpedia.org/resource/On_the_Banks_of_Plum_Creek 238
http://dbpedia.org/resource/Ozma_of_Oz 239
http://dbpedia.org/resource/The_True_Believer 240
http://dbpedia.org/resource/Red_Harvest 241
http://dbpedia.org/resource/Rosencrantz_and_Guildenstern_Are_Dead 242
http://dbpedia.org/resource/The_Sisterhood_of_the_Traveling_Pants_(novel) 243
http://dbpedia.org/resource/The_Big_Over_Easy 244
http://dbpedia.org/resource/The_Once_and_Future_King 245
http://dbpedia.org/resource/The_Phantom_of_the_Opera 246
http://dbpedia.org/resource/These_Happy_Golden_Years 247
http://dbpedia.org/resource/Peter_Pan_in_Scarlet 248
http://dbpedia.org/resource/The_Solitaire_Mystery 249
http://dbpedia.org/resource/I_Had_Trouble_in_Getting_to_Solla_Sollew 250
http://dbpedia.org/resource/The_Sneetches_and_Other_Stories 251
http://dbpedia.org/resource/Dirty_Blonde:_The_Diaries_of_Courtney_Love 252
http://dbpedia.org/resource/Earth_Is_Room_Enough 253
http://dbpedia.org/resource/The_Rise_and_Fall_of_the_Great_Powers 254
http://dbpedia.org/resource/The_Satanic_Verses 255
818 256
http://dbpedia.org/resource/Absalom,_Absalom! 257
http://dbpedia.org/resource/Never_Cry_Wolf 258
825 259
http://dbpedia.org/resource/Diplomatic_Immunity_(novel) 260
http://dbpedia.org/resource/Ethan_of_Athos 261
http://dbpedia.org/resource/Falling_Free 262
http://dbpedia.org/resource/Komarr 263
http://dbpedia.org/resource/Mirror_Dance 264
http://dbpedia.org/resource/A_Civil_Campaign 265
http://dbpedia.org/resource/Mortal_Fear 266
http://dbpedia.org/resource/The_Universe_in_a_Nutshell 267
http://dbpedia.org/resource/Boy_Meets_Girl:_Say_Hello_to_Courtship 268
http://dbpedia.org/resource/Sunrunner's_Fire 269
http://dbpedia.org/resource/What_Do_You_Care_What_Other_People_Think%3F 270
http://dbpedia.org/resource/The_Moon_and_Sixpence 271
http://dbpedia.org/resource/Who_Moved_My_Cheese%3F 272
http://dbpedia.org/resource/The_Tombs_of_Atuan 273
http://dbpedia.org/resource/Raptor_Red 274
http://dbpedia.org/resource/Actual_air 275
http://dbpedia.org/resource/The_Lone_Ranger_and_Tonto_Fistfight_in_Heaven 276
http://dbpedia.org/resource/Wise_Blood 277
http://dbpedia.org/resource/Perdido_Street_Station 278
http://dbpedia.org/resource/The_Code_of_the_Woosters 279
http://dbpedia.org/resource/The_Glass_Bead_Game 280
http://dbpedia.org/resource/Darwin's_Radio 281
http://dbpedia.org/resource/Exit_to_Eden 282
http://dbpedia.org/resource/The_Bloody_Chamber 283
http://dbpedia.org/resource/Introduction_to_Algorithms 284
http://dbpedia.org/resource/Structure_and_Interpretation_of_Computer_Programs 285
http://dbpedia.org/resource/Walden 286
http://dbpedia.org/resource/The_Sunlight_Dialogues 287
http://dbpedia.org/resource/The_Napoleon_of_Notting_Hill 288
http://dbpedia.org/resource/The_Way_to_Rainy_Mountain 289
http://dbpedia.org/resource/Counter-Clock_World 290
http://dbpedia.org/resource/'night,_Mother 291
http://dbpedia.org/resource/102_Minutes:_The_Untold_Story_of_the_Fight_to_Survive_Inside_the_Twin_Towers 292
http://dbpedia.org/resource/Cryptonomicon 293
http://dbpedia.org/resource/Kangaroo_Notebook 294
http://dbpedia.org/resource/On_Directing_Film 295
http://dbpedia.org/resource/Rabbit_at_Rest 296
http://dbpedia.org/resource/August_1914 297
http://dbpedia.org/resource/Shamanism:_Archaic_Techniques_of_Ecstasy 298
http://dbpedia.org/resource/City_of_Ashes 299
http://dbpedia.org/resource/The_Computer_Connection 300
http://dbpedia.org/resource/Un_Lun_Dun 301
http://dbpedia.org/resource/The_Third_World_War_Book 302
http://dbpedia.org/resource/The_World_Inside 303
http://dbpedia.org/resource/Citizens:_A_Chronicle_of_the_French_Revolution 304
http://dbpedia.org/resource/Four_Past_Midnight 305
http://dbpedia.org/resource/Dhalgren 306
http://dbpedia.org/resource/Brother_Cadfael's_Penance 307
http://dbpedia.org/resource/Designated_Targets 308
http://dbpedia.org/resource/Dying_of_the_Light 309
http://dbpedia.org/resource/Enchanted,_Inc. 310
http://dbpedia.org/resource/Vittorio_the_Vampire 311
http://dbpedia.org/resource/Pride_of_Baghdad 312
1020 313
http://dbpedia.org/resource/Gerald's_Game 314
http://dbpedia.org/resource/Ghostwritten 315
http://dbpedia.org/resource/Hearts_in_Atlantis 316
http://dbpedia.org/resource/Imajica 317
http://dbpedia.org/resource/The_Parched_Sea 318
1049 319
http://dbpedia.org/resource/The_Beatrice_Letters 320
http://dbpedia.org/resource/Life_and_Death_in_Shanghai 321
http://dbpedia.org/resource/The_Pirates!_in_an_Adventure_with_Scientists 322
http://dbpedia.org/resource/The_Great_and_Secret_Show 323
http://dbpedia.org/resource/Shutter_Island 324
http://dbpedia.org/resource/The_Big_U 325
http://dbpedia.org/resource/Just_Imagine... 326
http://dbpedia.org/resource/The_Twelfth_Card 327
http://dbpedia.org/resource/Looking_for_Mr._Goodbar 328
http://dbpedia.org/resource/The_Shoes_of_the_Fisherman 329
http://dbpedia.org/resource/The_Real_Frank_Zappa_Book 330
http://dbpedia.org/resource/A_Fighting_Man_of_Mars 331
http://dbpedia.org/resource/Close_to_Critical 332
http://dbpedia.org/resource/Confessions_of_a_Crap_Artist 333
http://dbpedia.org/resource/Dave_Barry_Turns_50 334
http://dbpedia.org/resource/Deus_Irae 335
http://dbpedia.org/resource/Absolutely_Normal_Chaos 336
http://dbpedia.org/resource/Ruby_Holler 337
http://dbpedia.org/resource/Invaders! 338
1106 339
http://dbpedia.org/resource/Library_Lion 340
http://dbpedia.org/resource/The_Body_Snatchers 341
http://dbpedia.org/resource/Polgara_the_Sorceress 342
http://dbpedia.org/resource/Anne_of_Windy_Poplars 343
http://dbpedia.org/resource/The_Scar 344
http://dbpedia.org/resource/The_End_of_Mr._Y 345
http://dbpedia.org/resource/Wildwood_Dancing 346
http://dbpedia.org/resource/The_Blue_Djinn_of_Babylon 347
http://dbpedia.org/resource/The_Passion_of_Ayn_Rand 348
http://dbpedia.org/resource/Rhyme_Stew 349
http://dbpedia.org/resource/SilverFin 350
http://dbpedia.org/resource/Not_a_Penny_More,_Not_a_Penny_Less 351
http://dbpedia.org/resource/Weaveworld 352
1180 353
http://dbpedia.org/resource/Use_of_Weapons 354
http://dbpedia.org/resource/A_Certain_Justice 355
1187 356
http://dbpedia.org/resource/Barchester_Towers 357
http://dbpedia.org/resource/Basic_Chess_Endings 358
http://dbpedia.org/resource/The_Man_Who_Planted_Trees 359
http://dbpedia.org/resource/Blue_at_the_Mizzen 360
1194 361
http://dbpedia.org/resource/The_Bronze_Horseman_(poem) 362
http://dbpedia.org/resource/The_Communist_Manifesto 363
http://dbpedia.org/resource/An_April_Shroud 364
http://dbpedia.org/resource/Bones_and_Silence 365
http://dbpedia.org/resource/The_God_Delusion 366
http://dbpedia.org/resource/The_Mermaid_Chair 367
http://dbpedia.org/resource/Excellent_Women 368
http://dbpedia.org/resource/Far_from_the_Madding_Crowd 369
http://dbpedia.org/resource/Coming_into_the_Country 370
http://dbpedia.org/resource/Farewell,_My_Lovely 371
http://dbpedia.org/resource/Leonardo's_Mountain_of_Clams_and_the_Diet_of_Worms 372
http://dbpedia.org/resource/Northanger_Abbey 373
http://dbpedia.org/resource/A_Clockwork_Orange 374
http://dbpedia.org/resource/A_Little_Princess 375
http://dbpedia.org/resource/A_Tree_Grows_in_Brooklyn_(novel) 376
http://dbpedia.org/resource/Nineteen_Minutes 377
http://dbpedia.org/resource/Animal_Farm 378
1276 379
http://dbpedia.org/resource/The_Wicked_Day 380
http://dbpedia.org/resource/Different_Seasons 381
http://dbpedia.org/resource/Down_and_Out_in_Paris_and_London 382
http://dbpedia.org/resource/The_Time_of_Our_Singing 383
http://dbpedia.org/resource/Rogue_Moon 384
http://dbpedia.org/resource/Some_Tame_Gazelle 385
http://dbpedia.org/resource/Tales_from_the_White_Hart 386
http://dbpedia.org/resource/The_Big_Time 387
1294 388
http://dbpedia.org/resource/House_of_Leaves 389
http://dbpedia.org/resource/The_Heretic's_Apprentice 390
http://dbpedia.org/resource/The_King's_Justice 391
http://dbpedia.org/resource/The_Natural 392
http://dbpedia.org/resource/Lady_of_Avalon 393
http://dbpedia.org/resource/The_Sea_of_Monsters 394
http://dbpedia.org/resource/The_Children_of_Men 395
1308 396
http://dbpedia.org/resource/The_Cunning_Man 397
http://dbpedia.org/resource/The_Duke's_Children 398
http://dbpedia.org/resource/Clans_of_the_Alphane_Moon 399
http://dbpedia.org/resource/The_Emperor's_New_Mind 400
http://dbpedia.org/resource/Death_Comes_as_the_End 401
http://dbpedia.org/resource/Chuck_Klosterman_IV:_A_Decade_of_Curious_People_and_Dangerous_Ideas 402
http://dbpedia.org/resource/The_Eustace_Diamonds 403
1319 404
http://dbpedia.org/resource/The_Fortune_of_War 405
http://dbpedia.org/resource/The_World_Atlas_of_Wine 406
http://dbpedia.org/resource/The_High_Window 407
http://dbpedia.org/resource/The_Hundred_Days_(novel) 408
1344 409
http://dbpedia.org/resource/The_Ionian_Mission 410
http://dbpedia.org/resource/Priestess_of_Avalon 411
http://dbpedia.org/resource/The_Lady_in_the_Lake 412
http://dbpedia.org/resource/The_Lake_of_Dead_Languages 413
http://dbpedia.org/resource/The_Last_Sin_Eater 414
http://dbpedia.org/resource/The_Mauritius_Command 415
http://dbpedia.org/resource/The_Meaning_of_Everything 416
http://dbpedia.org/resource/The_Merchant_of_Venice 417
http://dbpedia.org/resource/The_Bell_Jar 418
http://dbpedia.org/resource/The_BFG 419
http://dbpedia.org/resource/The_Nutmeg_of_Consolation 420
http://dbpedia.org/resource/The_Forest_House 421
http://dbpedia.org/resource/Don't_Let_the_Pigeon_Drive_the_Bus! 422
http://dbpedia.org/resource/The_Reverse_of_the_Medal 423
http://dbpedia.org/resource/The_Rottweiler 424
1389 425
http://dbpedia.org/resource/The_Mists_of_Avalon 426
http://dbpedia.org/resource/The_Skull_Beneath_the_Skin 427
http://dbpedia.org/resource/The_Small_House_at_Allington 428
http://dbpedia.org/resource/End_Games 429
http://dbpedia.org/resource/The_Name_of_the_Rose 430
http://dbpedia.org/resource/The_Ashes_of_Eden 431
http://dbpedia.org/resource/Bitter_Gold_Hearts 432
http://dbpedia.org/resource/The_Travels_of_Marco_Polo 433
http://dbpedia.org/resource/The_Picture_of_Dorian_Gray 434
http://dbpedia.org/resource/The_Unknown_Shore 435
1411 436
http://dbpedia.org/resource/The_Valley_of_Fear 437
http://dbpedia.org/resource/Water_Sleeps 438
http://dbpedia.org/resource/Galatea_2.2 439
http://dbpedia.org/resource/The_Time_Traders 440
http://dbpedia.org/resource/The_White_Rose_(novel) 441
http://dbpedia.org/resource/The_Warden 442
http://dbpedia.org/resource/Wildsiderz 443
http://dbpedia.org/resource/The_Wine-Dark_Sea 444
http://dbpedia.org/resource/The_Yellow_Admiral 445
http://dbpedia.org/resource/Daughter_of_the_Lioness 446
http://dbpedia.org/resource/Dreamsnake 447
http://dbpedia.org/resource/Titus_Alone 448
http://dbpedia.org/resource/The_Echo_Maker 449
http://dbpedia.org/resource/Titus_Groan 450
http://dbpedia.org/resource/To_Have_and_Have_Not 451
http://dbpedia.org/resource/The_Twits 452
http://dbpedia.org/resource/Treason's_Harbour 453
http://dbpedia.org/resource/Bloomability 454
http://dbpedia.org/resource/Housekeeping_vs._The_Dirt 455
http://dbpedia.org/resource/The_Wind_in_the_Willows 456
http://dbpedia.org/resource/Watership_Down 457
http://dbpedia.org/resource/Wuthering_Heights 458
http://dbpedia.org/resource/A_Grief_Observed 459
http://dbpedia.org/resource/A_Christmas_Carol 460
http://dbpedia.org/resource/Sixth_Grade_Secrets 461
http://dbpedia.org/resource/A_Christmas_Memory 462
http://dbpedia.org/resource/Destination_Unknown_(novel) 463
http://dbpedia.org/resource/Elephants_Can_Remember 464
1478 465
http://dbpedia.org/resource/The_Civil_War:_A_Narrative 466
http://dbpedia.org/resource/Hercule_Poirot's_Christmas 467
http://dbpedia.org/resource/J._R._R._Tolkien:_A_Biography 468
1484 469
http://dbpedia.org/resource/So_Long_a_Letter 470
http://dbpedia.org/resource/The_Woman_in_White_(novel) 471
http://dbpedia.org/resource/The_Demolished_Man 472
http://dbpedia.org/resource/The_Stars_My_Destination 473
http://dbpedia.org/resource/Invisible_Cities 474
http://dbpedia.org/resource/Alvin_Journeyman 475
http://dbpedia.org/resource/Treasure_Box 476
http://dbpedia.org/resource/Can_You_Keep_a_Secret%3F_(novel) 477
http://dbpedia.org/resource/Keeping_the_Moon 478
http://dbpedia.org/resource/Shopaholic_Ties_the_Knot 479
1524 480
http://dbpedia.org/resource/The_Truth_About_Forever 481
http://dbpedia.org/resource/Compilers:_Principles,_Techniques,_and_Tools 482
http://dbpedia.org/resource/Marley_&_Me 483
http://dbpedia.org/resource/Life_is_a_Dream 484
http://dbpedia.org/resource/Girl_with_Curious_Hair 485
http://dbpedia.org/resource/Little_Fuzzy 486
http://dbpedia.org/resource/Planet_of_Exile 487
http://dbpedia.org/resource/The_Magician's_Nephew 488
http://dbpedia.org/resource/The_Fall_of_the_Towers 489
http://dbpedia.org/resource/The_Holy_Thief 490
1576 491
http://dbpedia.org/resource/The_Nine_Billion_Names_of_God 492
http://dbpedia.org/resource/Charlie_and_the_Chocolate_Factory 493
http://dbpedia.org/resource/The_Venus_Throw 494
http://dbpedia.org/resource/Tree_and_Leaf 495
1582 496
http://dbpedia.org/resource/Charlotte's_Web 497
http://dbpedia.org/resource/Lord_Jim 498
http://dbpedia.org/resource/Mere_Christianity 499
http://dbpedia.org/resource/Larousse_Gastronomique 500
http://dbpedia.org/resource/Blood_and_Chocolate_(novel) 501
1621 502
http://dbpedia.org/resource/Incubus_Dreams 503
http://dbpedia.org/resource/Jovah's_Angel 504
http://dbpedia.org/resource/Kushiel's_Avatar 505
http://dbpedia.org/resource/Kushiel's_Chosen 506
http://dbpedia.org/resource/Kushiel's_Dart 507
http://dbpedia.org/resource/Undead_and_Unwed 508
http://dbpedia.org/resource/Being_Dead 509
http://dbpedia.org/resource/Industrial_Magic_(novel) 510
http://dbpedia.org/resource/The_City_of_Falling_Angels 511
http://dbpedia.org/resource/Jonathan_Livingston_Seagull 512
http://dbpedia.org/resource/Journey_to_the_End_of_the_Night 513
http://dbpedia.org/resource/The_Closing_of_the_American_Mind 514
http://dbpedia.org/resource/The_Mystery_of_the_Blue_Train 515
http://dbpedia.org/resource/Bath_Tangle 516
http://dbpedia.org/resource/Carry_On,_Jeeves 517
http://dbpedia.org/resource/The_Ringworld_Engineers 518
http://dbpedia.org/resource/Inkheart 519
http://dbpedia.org/resource/The_Mating_Season_(novel) 520
http://dbpedia.org/resource/The_Mote_in_God's_Eye 521
1690 522
http://dbpedia.org/resource/The_Good_Husband_of_Zebra_Drive 523
http://dbpedia.org/resource/A_Scanner_Darkly 524
http://dbpedia.org/resource/The_Beauty_Myth 525
